ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
4998,56979,Comp intest pouch NEC,Other complications of intestinal pouch
9251,7759,Transient met dis NB NOS,Unspecified endocrine and metabolic disturbances specific to the fetus and newborn
13690,V292,Obsrv NB suspc resp cond,Observation and evaluation of newborn for suspected respiratory condition
8067,8370,Dislocation ankle-closed,Closed dislocation of ankle
4328,40493,Hyp ht/kd NOS st V w hf,"Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease"
12439,80503,Fx c3 vertebra-closed,Closed fracture of third cervical vertebra
4402,4178,Pulmon circulat dis NEC,Other specified diseases of pulmonary circulation
6107,53561,Duodenitis w hmrhg,"Duodenitis, with hemorrhage"
4953,5642,Postgastric surgery synd,Postgastric surgery syndromes
7511,69282,Dermatitis oth radiation,Dermatitis due to other radiation
2613,2984,Psychogen paranoid psych,Psychogenic paranoid psychosis
11580,E851,Acc poison-barbiturates,Accidental poisoning by barbiturates
13090,9094,Late eff cert ext cause,Late effect of certain other external causes
2182,27787,Dis mitochondrial metab,Disorders of mitochondrial metabolism
4463,42732,Atrial flutter,Atrial flutter
2569,2352,Unc behav neo intestine,"Neoplasm of uncertain behavior of stomach, intestines, and rectum"
12697,66911,Obstetric shock-deliver,"Shock during or following labor and delivery, delivered, with or without mention of antepartum condition"
8303,71615,Traum arthropathy-pelvis,"Traumatic arthropathy, pelvic region and thigh"
13881,78865,Straining on urination,Straining on urination
13083,V1012,Hx-tracheal malignancy,Personal history of malignant neoplasm of trachea
11603,E8554,Acc poisn-anticholinerg,Accidental poisoning by parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics
5512,48281,Pneumonia anaerobes,Pneumonia due to anaerobes
6499,64904,Tobacco use dis-postpart,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication"
13417,E8767,Rt proc-wrong side/part,Performance of correct operation (procedure) on wrong side/body part
5003,56985,Angio intes w hmrhg,Angiodysplasia of intestine with hemorrhage
1887,20401,Act lym leuk w rmsion,"Acute lymphoid leukemia, in remission"
13012,78652,Painful respiration,Painful respiration
1396,1105,Dermatophytosis of body,Dermatophytosis of the body
13307,8064,Cl lumbar fx w cord inj,Closed fracture of lumbar spine with spinal cord injury
7342,74710,Coarctation of aorta,Coarctation of aorta (preductal) (postductal)
5677,63411,Spon abort w hemorr-inc,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, incomplete"
4651,37239,Conjunctivitis NEC,Other conjunctivitis
12412,78492,Jaw pain,Jaw pain
10112,V1651,Family hx-kidney malig,Family history of malignant neoplasm of kidney
4250,44481,Iliac artery embolism,Embolism and thrombosis of iliac artery
2268,25071,DMI circ nt st uncntrld,"Diabetes with peripheral circulatory disorders, type I [juvenile type], not stated as uncontrolled"
13875,78843,Nocturia,Nocturia
7284,6827,Cellulitis of foot,"Cellulitis and abscess of foot, except toes"
5093,43881,Late eff CV dis-apraxia,"Other late effects of cerebrovascular disease, apraxia"
7680,83104,Disloc acromioclavic-cl,Closed dislocation of acromioclavicular (joint)
8296,80120,Cl skl base fx/menin hem,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
7159,7051,Prickly heat,Prickly heat
1116,7998,Chlamydial infection NOS,Unspecified chlamydial infection
10980,V195,Fam hx-congen anomalies,Family history of congenital anomalies
12787,V5842,Aftercare neoplasm surg,Aftercare following surgery for neoplasm
6139,5401,Abscess of appendix,Acute appendicitis with peritoneal abscess
8421,71226,Pyrophosph cryst-l/leg,"Chondrocalcinosis, due to pyrophosphate crystals, lower leg"
12186,V0389,Nd other specf vacnation,Other specified vaccination
4983,5690,Anal & rectal polyp,Anal and rectal polyp
7148,70401,Alopecia areata,Alopecia areata
3965,36250,Macular degeneration NOS,"Macular degeneration (senile), unspecified"
7625,75310,Cystic kidney diseas NOS,"Cystic kidney disease, unspecified"
12528,9760,Pois-local anti-infect,Poisoning by local anti-infectives and anti-inflammatory drugs
1350,1710,Mal neo soft tissue head,"Malignant neoplasm of connective and other soft tissue of head, face, and neck"
7551,74922,Unil cleft palat/lip-inc,"Cleft palate with cleft lip, unilateral, incomplete"
8471,76409,Lt-for-dates 2500+g,"""Light-for-dates"" without mention of fetal malnutrition, 2,500 grams and over"
7098,65921,Pyrexia in labor-deliver,"Maternal pyrexia during labor, unspecified, delivered, with or without mention of antepartum condition"
1354,993,Reiter's disease,Reiter's disease
7581,7513,Hirschsprung's disease,Hirschsprung's disease and other congenital functional disorders of colon
8070,83801,Disloc tarsal NOS-closed,"Closed dislocation of tarsal (bone), joint unspecified"
8030,80060,Opn skl vlt fx/cereb lac,"Open fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness"
595,5471,Visceral herpes simplex,Visceral herpes simplex
9433,81010,Fx clavicle NOS-open,"Open fracture of clavicle, unspecified part"
11899,E8624,Acc poisn-solvents NEC,"Accidental poisoning by other specified solvents, not elsewhere classified"
8645,71590,Osteoarthros NOS-unspec,"Osteoarthrosis, unspecified whether generalized or localized, site unspecified"
2394,20975,Secondary Merkel cell ca,Secondary Merkel cell carcinoma
4362,41090,"AMI NOS, unspecified","Acute myocardial infarction of unspecified site, episode of care unspecified"
12749,E8230,Oth coll stndng obj-driv,Other motor vehicle nontraffic accident involving collision with stationary object injuring driver of motor vehicle other than motorcycle
13080,V1007,Hx of liver malignancy,Personal history of malignant neoplasm of liver
5197,5225,Periapical abscess,Periapical abscess without sinus
13095,9102,Blister head,"Blister of face, neck, and scalp except eye, without mention of infection"
3849,3591,Hered prog musc dystrphy,Hereditary progressive muscular dystrophy
4375,41402,Crn ath atlg vn bps grft,Coronary atherosclerosis of autologous vein bypass graft
2929,30591,Drug abuse NEC-contin,"Other, mixed, or unspecified drug abuse, continuous"
8038,80070,Opn skl vlt fx/menin hem,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
3068,3203,Staphylococc meningitis,Staphylococcal meningitis
12565,E8669,Acc pois-solid/liq NOS,Accidental poisoning by unspecified solid or liquid substance
9944,E9499,Adv eff biologic NEC/NOS,Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use
5865,5779,Pancreatic disease NOS,Unspecified disease of pancreas
13121,9766,Poison-ent preparation,"Poisoning by anti-infectives and other drugs and preparations for ear, nose, and throat"
4333,40591,Renovasc hypertension,Unspecified renovascular hypertension
3220,2903,Senile delirium,Senile dementia with delirium
7616,75263,Congenital chordee,Congenital chordee
4618,38872,Referred pain of ear,Referred otogenic pain
2670,3019,Personality disorder NOS,Unspecified personality disorder
6712,65101,Twin pregnancy-delivered,"Twin pregnancy, delivered, with or without mention of antepartum condition"
1736,2373,Unc behav neo paragang,Neoplasm of uncertain behavior of paraganglia
13786,86355,Rectum injury-open,"Injury to rectum, with open wound into cavity"
12108,7812,Abnormality of gait,Abnormality of gait
2519,22802,Hemangioma intracranial,Hemangioma of intracranial structures
10115,V166,Family hx-leukemia,Family history of leukemia
9507,9569,Inj nerve pelv/leg NOS,Injury to unspecified nerve of pelvic girdle and lower limb
5868,5789,Gastrointest hemorr NOS,"Hemorrhage of gastrointestinal tract, unspecified"
2361,20930,Malig neuroendo ca NOS,"Malignant poorly differentiated neuroendocrine carcinoma, any site"
2233,28240,"Thalassemia, unspecified","Thalassemia, unspecified"
8463,76401,Light-for-dates <500g,"""Light-for-dates"" without mention of fetal malnutrition, less than 500 grams"
4271,4474,Celiac art compress syn,Celiac artery compression syndrome
1997,1883,Mal neo bladder-anterior,Malignant neoplasm of anterior wall of urinary bladder
2074,1984,Sec malig neo nerve NEC,Secondary malignant neoplasm of other parts of nervous system
8563,80235,Fx angle of jaw-open,"Open fracture of mandible, angle of jaw"
9207,71843,Jt contracture-forearm,"Contracture of joint, forearm"
10861,E9571,Injury-jump fm struc NEC,Suicide and self-inflicted injuries by jumping from other man-made structures
5265,52460,TMJ disorders NOS,"Temporomandibular joint disorders, unspecified"
3152,2864,Von willebrand's disease,Von Willebrand's disease
6067,53341,Chr peptic ulc w hem-obs,"Chronic or unspecified peptic ulcer of unspecified site with hemorrhage, with obstruction"
1704,20206,Nodular lymphoma pelvic,"Nodular lymphoma, intrapelvic lymph nodes"
2602,29699,Episodic mood disord NEC,Other specified episodic mood disorder
8589,86103,Heart chamber lacerat-cl,Laceration of heart with penetration of heart chambers without mention of open wound into thorax
4358,41072,"Subendo infarct, subseq","Subendocardial infarction, subsequent episode of care"
2002,1888,Malig neo bladder NEC,Malignant neoplasm of other specified sites of bladder
5929,59011,Ac pyelonephr w med necr,Acute pyelonephritis with lesion of renal medullary necrosis
9422,80853,Pelv fx-open/pelv disrup,Multiple open pelvic fractures with disruption of pelvic circle
3347,29633,Recur depr psych-severe,"Major depressive affective disorder, recurrent episode, severe, without mention of psychotic behavior"
12157,V0189,Communic dis contact NEC,Contact with or exposure to other communicable diseases
189,1190,Pulmonary TB NOS-unspec,"Pulmonary tuberculosis, unspecified, unspecified"
6451,64811,Thyroid dysfunc-deliver,"Thyroid dysfunction of mother, delivered, with or without mention of antepartum condition"
5008,570,Acute necrosis of liver,Acute and subacute necrosis of liver
12709,72401,Spinal stenosis-thoracic,"Spinal stenosis, thoracic region"
8141,7089,Urticaria NOS,"Urticaria, unspecified"
10768,E9173,Furnit w/o sub fall,Striking against or struck accidentally by furniture without subsequent fall
10236,86512,Spleen capsular tear-opn,"Injury to spleen with open wound into cavity, capsular tears, without major disruption of parenchyma"
11743,E9674,Battering by child,"Perpetrator of child and adult abuse, by child"
1229,1551,Mal neo intrahepat ducts,Malignant neoplasm of intrahepatic bile ducts
1213,1530,Mal neo hepatic flexure,Malignant neoplasm of hepatic flexure
9734,67323,Pulm embol NOS-antepart,"Obstetrical blood-clot embolism, antepartum condition or complication"
11435,99659,Malfunc oth device/graft,"Mechanical complication due to other implant and internal device, not elsewhere classified"
4325,40490,Hy ht/kd NOS I-IV w/o hf,"Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified"
5351,45377,Ch embl thorac vein NEC,Chronic venous embolism and thrombosis of other thoracic veins
7422,79929,Emotional state sym NEC,Other signs and symptoms involving emotional state
13025,78722,"Dysphagia, oropharyngeal","Dysphagia, oropharyngeal phase"
10010,73349,Asept necrosis bone NEC,"Aseptic necrosis of bone, other"
6437,64782,Infect dis NEC-del w p/p,"Other specified infectious and parasitic diseases of mother, delivered, with mention of postpartum complication"
7498,6924,Chemical dermatitis NEC,Contact dermatitis and other eczema due to other chemical products
14332,E8180,Mv traff acc NEC-driver,Other noncollision motor vehicle traffic accident injuring driver of motor vehicle other than motorcycle
2028,1917,Mal neo brain stem,Malignant neoplasm of brain stem
11074,V6443,Arthroscopc conv to open,Arthroscopic surgical procedure converted to open procedure
12244,9060,Lt eff opn wnd head/trnk,"Late effect of open wound of head, neck, and trunk"
13839,73009,Ac osteomyelitis-mult,"Acute osteomyelitis, multiple sites"
13510,E9391,Adv eff phenothiaz tranq,Phenothiazine-based tranquilizers causing adverse effects in therapeutic use
4406,42091,Ac idiopath pericarditis,Acute idiopathic pericarditis
6875,65583,Fetal abnorm NEC-antepar,"Other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, antepartum condition or complication"
4612,3885,Acoustic nerve disorders,Disorders of acoustic nerve
8868,71895,Jt derangment NOS-pelvis,"Unspecified derangement of joint, pelvic region and thigh"
12986,7852,Cardiac murmurs NEC,Undiagnosed cardiac murmurs
9133,85224,Subdural hem-prolng coma,"Subdural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
3120,32724,Idiopath sleep hypovent,Idiopathic sleep related non-obstructive alveolar hypoventilation
11428,99651,Corneal grft malfunction,Mechanical complication due to corneal graft
1816,24911,Sec DM ketoacd uncntrld,"Secondary diabetes mellitus with ketoacidosis, uncontrolled"
1240,1574,Mal neo islet langerhans,Malignant neoplasm of islets of langerhans
10234,86510,Spleen injury NOS-open,"Injury to spleen with open wound into cavity, unspecified injury"
13756,8621,Diaphragm injury-open,"Injury to diaphragm, with open wound into cavity"
10948,7942,Abn pulmonary func study,Nonspecific abnormal results of pulmonary function study
1979,1844,Malign neopl vulva NOS,"Malignant neoplasm of vulva, unspecified site"
9987,73301,Senile osteoporosis,Senile osteoporosis
9146,85241,Extradural hem w/o coma,"Extradural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness"
3260,29421,Demen NOS w behav distrb,"Dementia, unspecified, with behavioral disturbance"
14194,E986,Undet circ-cut instrumnt,"Injury by cutting and piercing instruments, undetermined whether accidentally or purposely inflicted"
10854,E9554,Injury-firearm NEC,Suicide and self-inflicted injury by other and unspecified firearm
12781,V5812,Immunotherapy encounter,Encounter for antineoplastic immunotherapy
5860,5769,Dis of biliary tract NOS,Unspecified disorder of biliary tract
